Cruise,Event,Net,ID,Species Code,Species Name,SL,W
JR161,214,2,96,PRE,Protomyctophum tenisoni,48,1.43
JR161,214,2,97,PRE,Protomyctophum tenisoni,47,1.23
JR161,214,2,98,PRE,Protomyctophum tenisoni,50,1.39
JR161,214,2,99,PRE,Protomyctophum tenisoni,50,1.46
JR161,222,1,123,PRE,Protomyctophum tenisoni,48,1.3
JR161,222,1,124,PRE,Protomyctophum tenisoni,48,1
JR161,222,1,125,PRE,Protomyctophum tenisoni,47,1.01
JR161,222,1,126,PRE,Protomyctophum tenisoni,50,1.51
JR161,222,1,127,PRE,Protomyctophum tenisoni,49,1.43
JR161,222,1,128,PRE,Protomyctophum tenisoni,49,1.25
JR161,222,1,129,PRE,Protomyctophum tenisoni,48,1.27
JR161,222,1,130,PRE,Protomyctophum tenisoni,44,0.87
JR161,222,1,131,PRE,Protomyctophum tenisoni,49,1.32
JR161,222,1,132,PRE,Protomyctophum tenisoni,43,0.89
JR161,222,1,133,PRE,Protomyctophum tenisoni,45,0.9
JR161,253,2,48,PRE,Protomyctophum tenisoni,48,
JR161,253,2,49,PRE,Protomyctophum tenisoni,48,
JR161,253,2,50,PRE,Protomyctophum tenisoni,46,
JR161,253,2,51,PRE,Protomyctophum tenisoni,46,
JR161,253,2,52,PRE,Protomyctophum tenisoni,48,
JR161,253,2,53,PRE,Protomyctophum tenisoni,50,
JR161,265,1,3,PRE,Protomyctophum tenisoni,45,
JR161,265,2,1,PRE,Protomyctophum tenisoni,47,
JR161,267,2,85,PRE,Protomyctophum tenisoni,43,0.97
JR161,273,2,29,PRE,Protomyctophum tenisoni,50,
JR161,275,2,55,PRE,Protomyctophum tenisoni,49,1.31
JR161,275,2,56,PRE,Protomyctophum tenisoni,51,1.51
JR161,275,2,57,PRE,Protomyctophum tenisoni,52,1.57
JR161,275,2,58,PRE,Protomyctophum tenisoni,53,1.84
JR161,275,2,59,PRE,Protomyctophum tenisoni,48,1.28
JR161,275,2,60,PRE,Protomyctophum tenisoni,53,1.8
JR161,275,2,61,PRE,Protomyctophum tenisoni,49,1.48
JR161,275,2,62,PRE,Protomyctophum tenisoni,49,1.42
JR161,275,2,63,PRE,Protomyctophum tenisoni,55,1.71
JR161,275,2,64,PRE,Protomyctophum tenisoni,50,1.44
JR161,275,2,65,PRE,Protomyctophum tenisoni,49,1.32
JR161,275,2,66,PRE,Protomyctophum tenisoni,48,1.35
JR161,275,2,67,PRE,Protomyctophum tenisoni,52,1.67
JR161,275,2,68,PRE,Protomyctophum tenisoni,51,1.36
JR161,283,1,54,PRE,Protomyctophum tenisoni,53,
JR161,283,2,8,PRE,Protomyctophum tenisoni,52,1.57
JR161,283,2,9,PRE,Protomyctophum tenisoni,51,1.5
JR161,283,2,10,PRE,Protomyctophum tenisoni,48,1.15
JR161,283,2,11,PRE,Protomyctophum tenisoni,51,1.27
JR161,283,2,12,PRE,Protomyctophum tenisoni,49,1.2
JR161,283,2,13,PRE,Protomyctophum tenisoni,53,1.21
JR161,273,2,9,PMC,Poromitra crassiceps,95,11.82
JR161,273,2,10,PMC,Poromitra crassiceps,73,6.27
JR161,199,2,38,PMC,Poromitra crassiceps,110,24.4
JR161,199,2,39,PMC,Poromitra crassiceps,112,30.06
JR161,199,2,37,PMC,Poromitra crassiceps,114,27.1
JR161,267,1,9,PMC,Poromitra crassiceps,70,20.75
JR161,267,1,10,PMC,Poromitra crassiceps,82,7.88
JR161,267,1,11,PMC,Poromitra crassiceps,85,8.55
JR161,283,1,18,SIO,Sio nordenskjoldii,92,15.48
JR161,283,1,19,PMC,Poromitra crassiceps,110,24.21
JR161,217,1,85,PMC,Poromitra crassiceps,101,26
JR161,217,1,86,PMC,Poromitra crassiceps,81,8.59
JR161,217,1,87,PMC,Poromitra crassiceps,98,5.46
JR177,29,1,1,ELC,Electrona carlsbergi,75,5.22
JR177,29,1,2,ELC,Electrona carlsbergi,77,5.45
JR177,29,1,3,ELC,Electrona carlsbergi,71,4.48
JR177,197,1,1,ELC,Electrona carlsbergi,73,6.18
JR177,197,1,2,ELC,Electrona carlsbergi,80,6.51
JR177,197,1,3,ELC,Electrona carlsbergi,78,6.88
JR177,197,1,4,ELC,Electrona carlsbergi,77,5.98
JR161,43,1,70,BAX,Bathylagus sp.,67,
JR161,43,1,71,BAX,Bathylagus sp.,126,
JR161,43,1,100,PRX,Protomyctophum sp.,45,
JR161,43,2,34,ELX,Electrona sp.,36,
JR161,43,2,35,ELX,Electrona sp.,37,
JR161,56,1,5,BAA,Bathylagus antarcticus,147,
JR161,56,1,6,BAA,Bathylagus antarcticus,134,
JR161,56,1,7,BAA,Bathylagus antarcticus,139,
JR161,56,1,8,BAA,Bathylagus antarcticus,141,
JR161,56,1,36,BEM,Benthalbella macropinna,158,19.8
JR161,56,1,39,NSZ,Nansenia antarctica,73,
JR161,56,2,53,BAG,Bathylagus sp.,122,
JR161,56,2,54,BAA,Bathylagus antarcticus,100,
JR161,56,2,55,BAA,Bathylagus antarcticus,87,
JR161,56,2,56,BAA,Bathylagus antarcticus,85,
JR161,56,2,57,BAA,Bathylagus antarcticus,94,
JR161,56,2,58,BAA,Bathylagus antarcticus,91,
JR161,56,2,59,BAA,Bathylagus antarcticus,73,
JR161,56,2,60,BAA,Bathylagus antarcticus,84,
JR161,56,2,61,BAA,Bathylagus antarcticus,98,
JR161,56,2,62,BAA,Bathylagus antarcticus,114,
JR161,56,2,63,BAA,Bathylagus antarcticus,118,
JR161,56,2,109,GYP,Gymnoscopelus piabilis,155,
JR161,59,1,6,NSZ,Nansenia antarctica,144,
JR161,59,1,9,BAA,Bathylagus antarcticus,112,
JR161,59,1,10,BAA,Bathylagus antarcticus,108,
JR161,59,1,11,BAA,Bathylagus antarcticus,76,
JR161,59,1,12,BAN,Bathylagus sp.,66,
JR161,59,1,25,PRL,Protomyctophum luciferum,33,
JR161,59,1,26,YTX,Cyclothone sp.,48,
JR161,59,1,27,YTX,Cyclothone sp.,48,
JR161,59,1,28,YTX,Cyclothone sp.,44,
JR161,59,1,29,YTX,Cyclothone sp.,43,
JR161,59,2,4,NSZ,Nansenia antarctica,70,
JR161,59,2,5,YTX,Cyclothone sp.,42,
JR161,59,2,6,YTX,Cyclothone sp.,47,
JR161,59,2,7,YTX,Cyclothone sp.,36,
JR161,59,2,8,PRP,Protomyctophum parallelum,43,
JR161,59,2,9,PRP,Protomyctophum parallelum,40,
JR161,73,1,1,BAA,Bathylagus antarcticus,165,
JR161,73,1,2,BAA,Bathylagus antarcticus,190,
JR161,73,1,3,BAA,Bathylagus antarcticus,144,
JR161,73,1,4,BAA,Bathylagus antarcticus,115,
JR161,73,1,5,BAA,Bathylagus antarcticus,124,
JR161,73,1,6,BAA,Bathylagus antarcticus,118,
JR161,73,1,7,BAA,Bathylagus antarcticus,123,
JR161,73,1,8,BAA,Bathylagus antarcticus,110,
JR161,73,1,9,BAA,Bathylagus antarcticus,112,
JR161,73,1,10,BAA,Bathylagus antarcticus,105,
JR161,73,1,11,BAA,Bathylagus antarcticus,105,
JR161,73,1,12,BAA,Bathylagus antarcticus,103,
JR161,73,1,13,BAA,Bathylagus antarcticus,90,
JR161,73,1,14,BAA,Bathylagus antarcticus,93,
JR161,73,1,15,BAA,Bathylagus antarcticus,86,
JR161,73,1,16,BAA,Bathylagus antarcticus,82,
JR161,73,1,17,BAA,Bathylagus antarcticus,83,
JR161,73,1,18,BAA,Bathylagus antarcticus,68,
JR161,73,1,19,BAA,Bathylagus antarcticus,74,
JR161,73,1,20,BAA,Bathylagus antarcticus,71,
JR161,73,1,21,BAA,Bathylagus antarcticus,82,
JR161,73,1,22,BAA,Bathylagus antarcticus,74,
JR161,73,1,23,BAA,Bathylagus antarcticus,96,
JR161,73,1,24,BAA,Bathylagus antarcticus,85,
JR161,73,1,25,BAA,Bathylagus antarcticus,82,
JR161,73,1,26,BAA,Bathylagus antarcticus,79,
JR161,73,1,27,BAA,Bathylagus antarcticus,81,
JR161,73,1,28,BAA,Bathylagus antarcticus,77,
JR161,73,1,29,BAA,Bathylagus antarcticus,49,
JR161,73,1,30,GYO,Gymnoscopelus opisthopterus,141,
JR161,73,1,36,YTX,Cyclothone sp.,65,
JR161,73,1,37,YTX,Cyclothone sp.,73,
JR161,73,1,38,YTX,Cyclothone sp.,90,
JR161,73,2,1,BAA,Bathylagus antarcticus,147,
JR161,73,2,2,BAA,Bathylagus antarcticus,133,
JR161,73,2,3,BAA,Bathylagus antarcticus,140,
JR161,73,2,4,BAA,Bathylagus antarcticus,105,
JR161,73,2,5,BAA,Bathylagus antarcticus,120,
JR161,73,2,6,BAA,Bathylagus antarcticus,103,
JR161,73,2,7,BAA,Bathylagus antarcticus,105,
JR161,73,2,8,BAA,Bathylagus antarcticus,78,
JR161,73,2,9,BAA,Bathylagus antarcticus,104,
JR161,73,2,10,BAA,Bathylagus antarcticus,90,
JR161,73,2,11,BAA,Bathylagus antarcticus,110,
JR161,73,2,12,BAA,Bathylagus antarcticus,93,
JR161,73,2,13,BAA,Bathylagus antarcticus,85,
JR161,73,2,14,BAA,Bathylagus antarcticus,64,
JR161,73,2,15,BAA,Bathylagus antarcticus,83,
JR161,73,2,16,BAA,Bathylagus antarcticus,84,
JR161,73,2,17,BAA,Bathylagus antarcticus,77,
JR161,73,2,18,BAA,Bathylagus antarcticus,65,
JR161,73,2,19,BAA,Bathylagus antarcticus,72,
JR161,73,2,20,BAA,Bathylagus antarcticus,87,
JR161,73,2,21,BAA,Bathylagus antarcticus,70,
JR161,73,2,22,BAA,Bathylagus antarcticus,83,
JR161,73,2,23,BAA,Bathylagus antarcticus,80,
JR161,73,2,24,BAA,Bathylagus antarcticus,80,
JR161,73,2,25,PDG,Paradiplospinus gracilis,360,
JR161,73,2,39,GYO,Gymnoscopelus opisthopterus,119,
JR161,73,2,40,GYO,Gymnoscopelus opisthopterus,90,
JR161,73,2,41,NOE,Notolepis sp.,103,
JR161,92,1,4,NOE,Notolepis sp.,78,
JR161,91,1,53,BAA,Bathylagus antarcticus,69,
JR161,91,1,54,BAA,Bathylagus antarcticus,72,
JR161,91,1,55,BAA,Bathylagus antarcticus,100,
JR161,91,1,56,BAA,Bathylagus antarcticus,90,
JR161,91,1,57,BAA,Bathylagus antarcticus,87,
JR161,91,1,58,BAA,Bathylagus antarcticus,68,
JR161,91,1,59,BAA,Bathylagus antarcticus,103,
JR161,91,1,60,BAA,Bathylagus antarcticus,100,
JR161,91,1,61,BAA,Bathylagus antarcticus,105,
JR161,91,1,62,BAA,Bathylagus antarcticus,48,
JR161,91,1,63,BAA,Bathylagus antarcticus,82,
JR161,91,1,64,BAA,Bathylagus antarcticus,68,
JR161,91,1,65,BAA,Bathylagus antarcticus,66,
JR161,91,1,66,BAA,Bathylagus antarcticus,62,
JR161,91,1,67,BAA,Bathylagus antarcticus,57,
JR161,91,1,68,BAA,Bathylagus antarcticus,100,
JR161,91,1,69,BAA,Bathylagus antarcticus,78,
JR161,91,1,70,BAA,Bathylagus antarcticus,67,
JR161,91,1,71,BAA,Bathylagus antarcticus,90,
JR161,91,1,72,BAA,Bathylagus antarcticus,55,
JR161,91,1,73,BAA,Bathylagus antarcticus,82,
JR161,91,1,74,BAA,Bathylagus antarcticus,82,
JR161,91,1,75,BAA,Bathylagus antarcticus,62,
JR161,91,1,76,BAA,Bathylagus antarcticus,49,
JR161,91,1,77,BAA,Bathylagus antarcticus,73,
JR161,91,1,78,BAA,Bathylagus antarcticus,78,
JR161,91,1,79,BAA,Bathylagus antarcticus,48,
JR161,91,1,80,BAA,Bathylagus antarcticus,57,
JR161,91,1,81,BAA,Bathylagus antarcticus,51,
JR161,91,1,82,BAA,Bathylagus antarcticus,58,
JR161,91,1,83,BAA,Bathylagus antarcticus,55,
JR161,91,1,84,BAA,Bathylagus antarcticus,54,
JR161,91,1,85,BAA,Bathylagus antarcticus,40,
JR161,91,1,86,BAA,Bathylagus antarcticus,58,
JR161,91,1,87,BAA,Bathylagus antarcticus,57,
JR161,91,1,99,BAA,Bathylagus antarcticus,104,
JR177,197,1,6,ELC,Electrona carlsbergi,79,6.65
JR177,197,1,7,ELC,Electrona carlsbergi,81,7.46
JR177,197,1,8,ELC,Electrona carlsbergi,78,6.07
JR177,197,2,1,ELC,Electrona carlsbergi,79,
JR177,199,1,1,ELC,Electrona carlsbergi,77,5.95
JR177,199,1,2,ELC,Electrona carlsbergi,80,5.34
JR177,199,1,3,ELC,Electrona carlsbergi,78,5.53
JR177,199,1,4,ELC,Electrona carlsbergi,75,6.38
JR177,199,1,5,ELC,Electrona carlsbergi,80,5.97
JR177,199,1,6,ELC,Electrona carlsbergi,87,8.01
JR177,199,1,7,ELC,Electrona carlsbergi,76,5.8
JR177,199,1,8,ELC,Electrona carlsbergi,77,5.72
JR177,199,1,9,ELC,Electrona carlsbergi,77,5.7
JR177,199,1,10,ELC,Electrona carlsbergi,78,5.83
JR177,199,1,11,ELC,Electrona carlsbergi,77,7.62
JR177,199,1,12,ELC,Electrona carlsbergi,77,5.24
JR177,199,1,13,ELC,Electrona carlsbergi,73,5.03
JR177,199,1,14,ELC,Electrona carlsbergi,78,4.98
JR177,199,1,15,ELC,Electrona carlsbergi,75,6.36
JR177,199,1,16,ELC,Electrona carlsbergi,74,5.6
JR177,199,1,17,ELC,Electrona carlsbergi,76,4.95
JR177,199,1,18,ELC,Electrona carlsbergi,79,5.62
JR177,199,1,19,ELC,Electrona carlsbergi,72,6.67
JR161,114,1,102,BAA,Bathylagus antarcticus,52,
JR161,118,1,1,BAA,Bathylagus antarcticus,157,
JR161,118,1,2,BAA,Bathylagus antarcticus,157,
JR161,118,1,3,BAA,Bathylagus antarcticus,140,
JR161,118,1,4,BAA,Bathylagus antarcticus,128,
JR161,118,1,5,BAA,Bathylagus antarcticus,125,
JR161,118,1,6,BAA,Bathylagus antarcticus,122,
JR161,118,1,7,BAA,Bathylagus antarcticus,107,
JR161,118,1,8,BAA,Bathylagus antarcticus,102,
JR161,118,1,9,BAA,Bathylagus antarcticus,99,
JR161,118,1,10,BAA,Bathylagus antarcticus,93,
JR161,118,1,11,BAA,Bathylagus antarcticus,85,
JR161,118,1,12,BAA,Bathylagus antarcticus,90,
JR161,118,1,13,BAA,Bathylagus antarcticus,82,
JR161,118,1,14,BAA,Bathylagus antarcticus,80,
JR161,118,1,15,BAA,Bathylagus antarcticus,77,
JR161,118,1,16,BAA,Bathylagus antarcticus,74,
JR161,118,1,17,BAA,Bathylagus antarcticus,62,
JR161,118,1,18,BAA,Bathylagus antarcticus,61,
JR161,118,1,19,BAA,Bathylagus antarcticus,54,
JR161,118,1,20,BAA,Bathylagus antarcticus,50,
JR161,118,1,53,GYO,Gymnoscopelus opisthopterus,155,
JR161,118,1,54,NOE,Notolepis sp.,72,
JR161,118,1,55,NOE,Notolepis sp.,67,
JR161,118,1,56,NOE,Notolepis sp.,120,
JR161,118,2,1,BAA,Bathylagus antarcticus,163,
JR161,118,2,2,BAA,Bathylagus antarcticus,128,
JR161,118,2,3,BAA,Bathylagus antarcticus,102,
JR161,118,2,4,BAA,Bathylagus antarcticus,89,
JR161,118,2,5,BAA,Bathylagus antarcticus,92,
JR161,118,2,6,BAA,Bathylagus antarcticus,87,
JR161,118,2,7,BAA,Bathylagus antarcticus,98,
JR161,118,2,8,BAA,Bathylagus antarcticus,81,
JR161,118,2,41,PDG,Paradiplospinus gracilis,343,
JR161,134,2,1,BAA,Bathylagus antarcticus,153,
JR161,134,2,2,BAA,Bathylagus antarcticus,136,
JR161,134,2,3,BAA,Bathylagus antarcticus,120,
JR161,134,2,4,BAA,Bathylagus antarcticus,142,
JR161,134,2,5,BAA,Bathylagus antarcticus,139,
JR161,134,2,6,BAA,Bathylagus antarcticus,135,
JR161,134,2,7,BAA,Bathylagus antarcticus,136,
JR161,134,2,8,BAA,Bathylagus antarcticus,113,
JR161,134,2,9,BAA,Bathylagus antarcticus,108,
JR161,134,2,10,BAA,Bathylagus antarcticus,96,
JR161,134,2,11,BAA,Bathylagus antarcticus,80,
JR161,134,2,12,BAA,Bathylagus antarcticus,106,
JR161,134,2,13,BAA,Bathylagus antarcticus,104,
JR161,134,2,14,BAA,Bathylagus antarcticus,92,
JR161,134,2,15,BAA,Bathylagus antarcticus,108,
JR161,134,2,16,BAA,Bathylagus antarcticus,103,
JR161,134,2,17,BAA,Bathylagus antarcticus,92,
JR161,134,2,18,BAA,Bathylagus antarcticus,75,
JR161,134,2,19,BAA,Bathylagus antarcticus,53,
JR161,134,2,20,BAA,Bathylagus antarcticus,98,
JR161,134,2,21,BAA,Bathylagus antarcticus,92,
JR161,134,2,22,BAA,Bathylagus antarcticus,70,
JR161,134,2,23,BAA,Bathylagus antarcticus,70,
JR161,134,2,24,BAA,Bathylagus antarcticus,69,
JR161,134,2,25,BAA,Bathylagus antarcticus,68,
JR161,134,2,26,BAA,Bathylagus antarcticus,76,
JR161,134,2,27,BAA,Bathylagus antarcticus,77,
JR161,134,2,28,BAA,Bathylagus antarcticus,82,
JR161,134,2,29,BAA,Bathylagus antarcticus,89,
JR161,134,2,30,BAA,Bathylagus antarcticus,99,
JR161,134,2,31,BAA,Bathylagus antarcticus,102,
JR161,134,2,32,BAA,Bathylagus antarcticus,86,
JR161,134,2,33,BAA,Bathylagus antarcticus,76,
JR161,134,2,34,BAA,Bathylagus antarcticus,72,
JR161,134,2,35,BAA,Bathylagus antarcticus,81,
JR161,134,2,36,BAA,Bathylagus antarcticus,78,
JR161,134,2,37,BAA,Bathylagus antarcticus,78,
JR161,134,2,38,BAA,Bathylagus antarcticus,77,
JR161,134,2,39,BAA,Bathylagus antarcticus,67,
JR161,134,2,40,BAA,Bathylagus antarcticus,76,
JR161,134,2,41,BAA,Bathylagus antarcticus,73,
JR161,134,2,42,BAA,Bathylagus antarcticus,58,
JR161,134,2,52,GYO,Gymnoscopelus opisthopterus,168,41.6
JR161,134,2,53,GYO,Gymnoscopelus opisthopterus,106,9.5
JR161,134,2,54,GYX,Gymnoscopelus sp.,53,
JR161,134,2,55,GYX,Gymnoscopelus sp.,55,
JR161,134,2,59,NOE,Notolepis sp.,100,
JR161,134,1,1,BAA,Bathylagus antarcticus,155,
JR161,134,1,2,BAA,Bathylagus antarcticus,140,
JR161,134,1,3,BAA,Bathylagus antarcticus,142,
JR161,134,1,4,BAA,Bathylagus antarcticus,148,
JR161,134,1,5,BAA,Bathylagus antarcticus,105,
JR161,134,1,6,BAA,Bathylagus antarcticus,125,
JR161,134,1,7,BAA,Bathylagus antarcticus,130,
JR161,134,1,8,BAA,Bathylagus antarcticus,122,
JR161,134,1,9,BAA,Bathylagus antarcticus,92,
JR161,134,1,10,BAA,Bathylagus antarcticus,115,
JR161,134,1,11,BAA,Bathylagus antarcticus,109,
JR161,134,1,12,BAA,Bathylagus antarcticus,102,
JR161,134,1,13,BAA,Bathylagus antarcticus,119,
JR161,134,1,14,BAA,Bathylagus antarcticus,118,
JR161,134,1,15,BAA,Bathylagus antarcticus,104,
JR161,134,1,16,BAA,Bathylagus antarcticus,100,
JR161,134,1,17,BAA,Bathylagus antarcticus,58,
JR161,134,1,18,BAA,Bathylagus antarcticus,79,
JR161,134,1,19,BAA,Bathylagus antarcticus,83,
JR161,134,1,20,BAA,Bathylagus antarcticus,77,
JR161,134,1,21,BAA,Bathylagus antarcticus,72,
JR161,134,1,22,BAA,Bathylagus antarcticus,90,
JR161,134,1,23,BAA,Bathylagus antarcticus,70,
JR161,134,1,24,BAA,Bathylagus antarcticus,62,
JR161,134,1,25,BAA,Bathylagus antarcticus,86,
JR161,134,1,26,BAA,Bathylagus antarcticus,93,
JR161,134,1,27,BAA,Bathylagus antarcticus,90,
JR161,134,1,28,BAA,Bathylagus antarcticus,88,
JR161,134,1,29,BAA,Bathylagus antarcticus,89,
JR161,134,1,30,BAA,Bathylagus antarcticus,92,
JR161,134,1,31,BAA,Bathylagus antarcticus,96,
JR161,134,1,32,BAA,Bathylagus antarcticus,92,
JR161,134,1,33,BAA,Bathylagus antarcticus,102,
JR161,134,1,34,BAA,Bathylagus antarcticus,101,
JR161,134,1,35,BAA,Bathylagus antarcticus,66,
JR161,134,1,36,BAA,Bathylagus antarcticus,75,
JR161,134,1,37,BAA,Bathylagus antarcticus,72,
JR161,134,1,38,BAA,Bathylagus antarcticus,66,
JR161,134,1,39,BAA,Bathylagus antarcticus,90,
JR161,134,1,40,BAA,Bathylagus antarcticus,60,
JR161,134,1,41,BAA,Bathylagus antarcticus,73,
JR161,134,1,42,BAA,Bathylagus antarcticus,84,
JR161,134,1,43,BAA,Bathylagus antarcticus,87,
JR161,134,1,44,BAA,Bathylagus antarcticus,58,
JR161,134,1,45,BAA,Bathylagus antarcticus,87,
JR161,134,1,46,BAA,Bathylagus antarcticus,90,
JR161,134,1,47,BAA,Bathylagus antarcticus,53,
JR161,134,1,48,BAA,Bathylagus antarcticus,84,
JR161,134,1,49,BAA,Bathylagus antarcticus,93,
JR161,134,1,50,BAA,Bathylagus antarcticus,76,
JR161,134,1,51,BAA,Bathylagus antarcticus,77,
JR161,134,1,52,PDG,Paradiplospinus gracilis,405,
JR161,134,1,53,GYO,Gymnoscopelus opisthopterus,134,
JR161,134,1,54,GYO,Gymnoscopelus opisthopterus,136,
JR161,134,1,56,GYO,Gymnoscopelus opisthopterus,102,
JR161,134,1,57,GYO,Gymnoscopelus opisthopterus,102,
JR161,134,1,58,GYO,Gymnoscopelus opisthopterus,107,
JR161,134,1,59,GYO,Gymnoscopelus opisthopterus,82,
JR161,134,1,60,GYO,Gymnoscopelus opisthopterus,52,
JR161,134,1,62,YTX,Cyclothone sp.,60,
JR161,134,1,71,NTO,Notolepis coatsi,167,
JR161,136,1,70,BAA,Bathylagus antarcticus,104,
JR161,136,1,71,BAA,Bathylagus antarcticus,104,
JR161,136,1,72,BAA,Bathylagus antarcticus,104,
JR161,136,1,73,BAA,Bathylagus antarcticus,83,
JR161,136,1,74,BAA,Bathylagus antarcticus,79,
JR161,136,1,75,BAA,Bathylagus antarcticus,71,
JR161,136,1,76,BAA,Bathylagus antarcticus,68,
JR161,136,1,77,BAA,Bathylagus antarcticus,78,
JR161,136,1,78,BAA,Bathylagus antarcticus,78,
JR161,136,1,112,NTO,Notolepis coatsi,280,
JR161,136,1,113,NOE,Notolepis sp.,75,
JR161,142,1,23,PDG,Paradiplospinus gracilis,390,
JR161,142,1,24,PDG,Paradiplospinus gracilis,390,
JR161,142,1,25,BAA,Bathylagus antarcticus,122,
JR161,142,1,26,BAA,Bathylagus antarcticus,97,
JR161,142,1,27,BAA,Bathylagus antarcticus,87,
JR161,142,1,28,BAA,Bathylagus antarcticus,112,
JR161,142,1,29,BAA,Bathylagus antarcticus,105,
JR161,142,1,30,BAA,Bathylagus antarcticus,132,
JR161,142,1,31,BAA,Bathylagus antarcticus,84,
JR161,142,1,32,BAA,Bathylagus antarcticus,124,
JR161,142,1,33,BAA,Bathylagus antarcticus,110,
JR161,142,1,34,BAA,Bathylagus antarcticus,105,
JR161,142,1,35,BAA,Bathylagus antarcticus,122,
JR161,142,1,36,BAA,Bathylagus antarcticus,95,
JR161,142,1,37,BAA,Bathylagus antarcticus,103,
JR161,142,1,38,BAA,Bathylagus antarcticus,98,
JR161,142,1,39,BAA,Bathylagus antarcticus,110,
JR161,142,1,40,BAA,Bathylagus antarcticus,107,
JR161,142,1,41,BAA,Bathylagus antarcticus,83,
JR161,142,1,42,BAA,Bathylagus antarcticus,91,
JR161,142,1,43,BAA,Bathylagus antarcticus,80,
JR161,142,1,44,BAA,Bathylagus antarcticus,95,
JR161,142,1,45,BAA,Bathylagus antarcticus,90,
JR161,142,1,46,BAA,Bathylagus antarcticus,95,
JR161,142,1,47,BAA,Bathylagus antarcticus,85,
JR161,142,1,48,BAA,Bathylagus antarcticus,95,
JR161,142,1,49,BAA,Bathylagus antarcticus,83,
JR161,142,1,50,BAA,Bathylagus antarcticus,82,
JR161,142,1,51,BAA,Bathylagus antarcticus,72,
JR161,142,1,52,BAA,Bathylagus antarcticus,81,
JR161,142,1,53,BAA,Bathylagus antarcticus,83,
JR161,142,1,54,BAA,Bathylagus antarcticus,64,
JR161,142,1,55,BAA,Bathylagus antarcticus,49,
JR161,142,1,56,BAA,Bathylagus antarcticus,72,
JR161,142,1,57,BAA,Bathylagus antarcticus,78,
JR161,142,1,58,BAA,Bathylagus antarcticus,69,
JR161,142,1,59,BAA,Bathylagus antarcticus,77,
JR161,142,1,60,BAA,Bathylagus antarcticus,63,
JR161,142,1,61,BAA,Bathylagus antarcticus,57,
JR161,142,1,62,BAA,Bathylagus antarcticus,69,
JR161,142,1,63,BAA,Bathylagus antarcticus,60,
JR161,142,1,64,BAA,Bathylagus antarcticus,59,
JR161,142,1,65,BAA,Bathylagus antarcticus,72,
JR161,142,1,66,BAA,Bathylagus antarcticus,57,
JR161,142,1,67,BAA,Bathylagus antarcticus,64,
JR161,142,1,68,BAA,Bathylagus antarcticus,59,
JR161,142,1,69,BAA,Bathylagus antarcticus,56,
JR161,142,1,70,BAA,Bathylagus antarcticus,62,
JR161,142,1,71,BAA,Bathylagus antarcticus,57,
JR161,142,1,72,BAA,Bathylagus antarcticus,76,
JR161,142,1,73,BAA,Bathylagus antarcticus,58,
JR161,142,1,74,BAA,Bathylagus antarcticus,42,
JR161,142,1,92,NOE,Notolepis sp.,110,
JR161,142,1,93,NOE,Notolepis sp.,78,
JR161,142,1,94,GYO,Gymnoscopelus opisthopterus,85,
JR161,142,1,95,GYO,Gymnoscopelus opisthopterus,80,
JR161,142,1,96,GYO,Gymnoscopelus opisthopterus,57,
JR161,142,2,30,NOE,Notolepis sp.,72,
JR161,142,2,31,NOE,Notolepis sp.,88,
JR161,157,1,15,BAX,Bathylagus sp.,165,
JR161,157,1,16,BAX,Bathylagus sp.,138,
JR161,157,1,17,BAX,Bathylagus sp.,62,
JR177,123,1,1,GYO,Gymnoscopelus opisthopterus,125,
JR177,123,1,2,GYO,Gymnoscopelus opisthopterus,155,
JR177,123,1,3,GYO,Gymnoscopelus opisthopterus,151,
JR177,123,1,18,NOE,Notolepis sp.,92,
JR177,123,1,19,YTX,Cyclothone sp.,48,
JR177,123,1,20,YTX,Cyclothone sp.,62,
JR177,123,1,21,YTX,Cyclothone sp.,59,
JR177,123,1,22,YTX,Cyclothone sp.,63,
JR177,123,1,23,YTX,Cyclothone sp.,62,
JR177,123,1,24,YTX,Cyclothone sp.,62,
JR177,123,1,25,YTX,Cyclothone sp.,69,
JR177,123,1,26,YTX,Cyclothone sp.,59,
JR177,123,1,27,YTX,Cyclothone sp.,55,
JR177,123,1,28,YTX,Cyclothone sp.,50,
JR177,123,1,29,YTX,Cyclothone sp.,66,
JR177,123,1,30,YTX,Cyclothone sp.,61,
JR177,123,1,31,YTX,Cyclothone sp.,60,
JR177,123,1,32,BAA,Bathylagus antarcticus,145,
JR177,123,1,33,BAA,Bathylagus antarcticus,101,
JR177,123,1,34,BAA,Bathylagus antarcticus,147,
JR177,123,1,35,BAA,Bathylagus antarcticus,79,
JR177,123,1,36,BAA,Bathylagus antarcticus,114,
JR177,123,1,37,BAA,Bathylagus antarcticus,106,
JR177,123,1,38,BAA,Bathylagus antarcticus,103,
JR177,123,1,39,BAA,Bathylagus antarcticus,131,
JR177,123,1,40,BAA,Bathylagus antarcticus,103,
JR177,123,1,41,BAA,Bathylagus antarcticus,79,
JR177,123,1,42,BAA,Bathylagus antarcticus,104,
JR177,123,1,43,BAA,Bathylagus antarcticus,83,
JR177,123,1,44,BAA,Bathylagus antarcticus,94,
JR177,123,1,45,BAA,Bathylagus antarcticus,93,
JR177,123,1,46,BAA,Bathylagus antarcticus,79,
JR177,123,1,47,BAA,Bathylagus antarcticus,113,
