"","Taxa","Group","Cruise","Event","Date","Net.number","D.N","Open.time","Close.Time","Open.depth","Close.depth","depth.covered","distance.travelled..km.","volume.filtered.in.m3..assuming.mouth.of.25m2.","X","mass..g.","N","Dry.mass....wet.mass.","mean.Individual.wet.mass..g.","mean.individual.dry.mass..g.","total.wet.mass..g.m.3.","total.dry.mass..g.","total.dry.mass..g.m.3.","total.density..ind.m.3.","total.density..ind.m.2.","Lat","Lon"
"443","Nipple medusae","Jelly","JR177",295,"02/02/2008",1,"","","",999,700,299,3.53,88250,NA,63,30,4.5,2.1,0.0945,0.000713881,2.835,3.21e-05,0.000339943,0.101643059,-52.8424,-40.1649
"444","Parandania boecki","Amphipod","JR177",295,"02/02/2008",1,"","","",999,700,299,3.53,88250,NA,1,5,23.86,0.2,0.04772,1.13e-05,0.2386,2.7e-06,5.67e-05,0.01694051,-52.8424,-40.1649
"445","Paraphyllina ransoni","Jelly","JR177",295,"02/02/2008",1,"","","",999,700,299,3.53,88250,NA,188,1,4.5,188,8.46,0.002130312,8.46,9.59e-05,1.13e-05,0.003388102,-52.8424,-40.1649
"446","Pasiphaea","Deca","JR177",295,"02/02/2008",1,"","","",999,700,299,3.53,88250,NA,1,4,13,0.25,0.0325,1.13e-05,0.13,1.47e-06,4.53e-05,0.013552408,-52.8424,-40.1649
"447","Periphylla periphylla","Jelly","JR177",295,"02/02/2008",1,"","","",999,700,299,3.53,88250,NA,79,1,4.5,79,3.555,0.000895184,3.555,4.03e-05,1.13e-05,0.003388102,-52.8424,-40.1649
"448","PMC","Fish","JR177",295,"02/02/2008",1,"","","",999,700,299,3.53,88250,NA,22,4,26.7,5.5,1.4685,0.000249292,5.874,6.66e-05,4.53e-05,0.013552408,-52.8424,-40.1649
"449","Sagitta sp.","Chaet","JR177",295,"02/02/2008",1,"","","",999,700,299,3.53,88250,NA,35,121,13,0.289256198,0.037603306,0.000396601,4.55,5.16e-05,0.001371105,0.40996034,-52.8424,-40.1649
"450","Salpa thompsoni (colonial)","Jelly","JR177",295,"02/02/2008",1,"","","",999,700,299,3.53,88250,NA,31,25,4.71,1.24,0.058404,0.000351275,1.4601,1.65e-05,0.000283286,0.08470255,-52.8424,-40.1649
"451","Salpa thompsoni (solitary)","Jelly","JR177",295,"02/02/2008",1,"","","",999,700,299,3.53,88250,NA,10,1,4.71,10,0.471,0.000113314,0.471,5.34e-06,1.13e-05,0.003388102,-52.8424,-40.1649
"452","Scyphomedusae (Pete Ward)","Jelly","JR177",295,"02/02/2008",1,"","","",999,700,299,3.53,88250,NA,766,1,4.5,766,34.47,0.008679887,34.47,0.000390595,1.13e-05,0.003388102,-52.8424,-40.1649
"453","Scyphomedusae (small)","Jelly","JR177",295,"02/02/2008",1,"","","",999,700,299,3.53,88250,NA,5,5,4.5,1,0.045,5.67e-05,0.225,2.55e-06,5.67e-05,0.01694051,-52.8424,-40.1649
"454","Slosarczykovia circumantarctica","Squid","JR177",295,"02/02/2008",1,"","","",999,700,299,3.53,88250,NA,23,2,14.79,11.5,1.70085,0.000260623,3.4017,3.85e-05,2.27e-05,0.006776204,-52.8424,-40.1649
"455","Themisto gaudichaudii","Amphipod","JR177",295,"02/02/2008",1,"","","",999,700,299,3.53,88250,NA,2,16,23.86,0.125,0.029825,2.27e-05,0.4772,5.41e-06,0.000181303,0.054209632,-52.8424,-40.1649
"456","Thysanoessa sp.","Euphausiid","JR177",295,"02/02/2008",1,"","","",999,700,299,3.53,88250,NA,1,8,25,0.125,0.03125,1.13e-05,0.25,2.83e-06,9.07e-05,0.027104816,-52.8424,-40.1649
"457","Worms to ID","worm","JR177",295,"02/02/2008",1,"","","",999,700,299,3.53,88250,NA,0.5,3,15.49,0.166666667,0.025816667,5.67e-06,0.07745,8.78e-07,3.4e-05,0.010164306,-52.8424,-40.1649
"458","Acanthephyra sp.","Deca","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,17,2,13,8.5,1.105,0.000177546,2.21,2.31e-05,2.09e-05,0.006182768,-52.8424,-40.1649
"459","Allurotheuthis antarcticus","Squid","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,2,3,14.79,0.666666667,0.0986,2.09e-05,0.2958,3.09e-06,3.13e-05,0.009274151,-52.8424,-40.1649
"460","Atolla sp.","Jelly","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,121,17,4.92,7.117647059,0.350188235,0.001263708,5.9532,6.22e-05,0.000177546,0.052553525,-52.8424,-40.1649
"461","BAX","Fish","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,91,6,26.7,15.16666667,4.0495,0.000950392,24.297,0.000253755,6.27e-05,0.018548303,-52.8424,-40.1649
"462","BEM","Fish","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,38,1,26.7,38,10.146,0.000396867,10.146,0.000105963,1.04e-05,0.003091384,-52.8424,-40.1649
"463","Borostomias antarcticus","Fish","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,78,3,26.7,26,6.942,0.000814621,20.826,0.000217504,3.13e-05,0.009274151,-52.8424,-40.1649
"464","Calycopsis borgrevichi","Jelly","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,5,2,4.66,2.5,0.1165,5.22e-05,0.233,2.43e-06,2.09e-05,0.006182768,-52.8424,-40.1649
"465","Clio pyrimidata forma sulcata","Pteropod","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,0.5,1,33,0.5,0.165,5.22e-06,0.165,1.72e-06,1.04e-05,0.003091384,-52.8424,-40.1649
"466","Clio recurva","Pteropod","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,0.5,1,33,0.5,0.165,5.22e-06,0.165,1.72e-06,1.04e-05,0.003091384,-52.8424,-40.1649
"467","Cyclothone sp.","Fish","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,5,18,33.05,0.277777778,0.091805556,5.22e-05,1.6525,1.73e-05,0.00018799,0.055644909,-52.8424,-40.1649
"468","Cyphocaris richardi","Amphipod","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,12,39,23.86,0.307692308,0.073415385,0.000125326,2.8632,2.99e-05,0.000407311,0.120563969,-52.8424,-40.1649
"469","Diphyes sp. 1","Jelly","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,2,2,4.56,1,0.0456,2.09e-05,0.0912,9.52e-07,2.09e-05,0.006182768,-52.8424,-40.1649
"470","ELN","Fish","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,112,15,30.9,7.466666667,2.3072,0.001169713,34.608,0.000361441,0.000156658,0.046370757,-52.8424,-40.1649
"471","Euphausia frigida","Euphausiid","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,1,17,25,0.058823529,0.014705882,1.04e-05,0.25,2.61e-06,0.000177546,0.052553525,-52.8424,-40.1649
"472","Euphausia triacantha","Euphausiid","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,10,37,25,0.27027027,0.067567568,0.000104439,2.5,2.61e-05,0.000386423,0.114381201,-52.8424,-40.1649
"473","Eusiroides stenopleura","Amphipod","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,1,5,23.86,0.2,0.04772,1.04e-05,0.2386,2.49e-06,5.22e-05,0.015456919,-52.8424,-40.1649
"474","Galiteuthis glacialis","Squid","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,1,3,14.79,0.333333333,0.0493,1.04e-05,0.1479,1.54e-06,3.13e-05,0.009274151,-52.8424,-40.1649
"475","Gennadus sp.","Dec","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,6,10,13,0.6,0.078,6.27e-05,0.78,8.15e-06,0.000104439,0.030913838,-52.8424,-40.1649
"476","Gnathophausia sp.","Dec","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,1,4,25,0.25,0.0625,1.04e-05,0.25,2.61e-06,4.18e-05,0.012365535,-52.8424,-40.1649
"477","GYO","Fish","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,22,1,19.9,22,4.378,0.000229765,4.378,4.57e-05,1.04e-05,0.003091384,-52.8424,-40.1649
"478","GYR","Fish","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,152,15,32.46,10.13333333,3.28928,0.001587467,49.3392,0.000515292,0.000156658,0.046370757,-52.8424,-40.1649
"479","Hydromedusae (indet.)","Jelly","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,2,1,4.5,2,0.09,2.09e-05,0.09,9.4e-07,1.04e-05,0.003091384,-52.8424,-40.1649
"480","Hyperiella sp.","Amphipod","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,1,1,23.86,1,0.2386,1.04e-05,0.2386,2.49e-06,1.04e-05,0.003091384,-52.8424,-40.1649
"481","Krefftichthys anderssoni","Fish","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,14,11,26.7,1.272727273,0.339818182,0.000146214,3.738,3.9e-05,0.000114883,0.034005222,-52.8424,-40.1649
"482","Krill","Euphausiid","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,490,276,25,1.775362319,0.44384058,0.005117493,122.5,0.001279373,0.002882507,0.853221932,-52.8424,-40.1649
"483","LAC","Fish","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,37,2,26.7,18.5,4.9395,0.000386423,9.879,0.000103175,2.09e-05,0.006182768,-52.8424,-40.1649
"484","Nipple medusae","Jelly","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,1,3,4.5,0.333333333,0.015,1.04e-05,0.045,4.7e-07,3.13e-05,0.009274151,-52.8424,-40.1649
"485","Notolepis coatsi","Fish","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,15,1,19.2,15,2.88,0.000156658,2.88,3.01e-05,1.04e-05,0.003091384,-52.8424,-40.1649
"486","Notolepis sp.","Fish","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,4,9,19.2,0.444444444,0.085333333,4.18e-05,0.768,8.02e-06,9.4e-05,0.027822454,-52.8424,-40.1649
"487","Parandania boecki","Amphipod","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,8,21,23.86,0.380952381,0.090895238,8.36e-05,1.9088,1.99e-05,0.000219321,0.06491906,-52.8424,-40.1649
"488","Paraphyllina ransoni","Jelly","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,120,14,4.5,8.571428571,0.385714286,0.001253264,5.4,5.64e-05,0.000146214,0.043279373,-52.8424,-40.1649
"489","Pasiphaea","Deca","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,21,6,13,3.5,0.455,0.000219321,2.73,2.85e-05,6.27e-05,0.018548303,-52.8424,-40.1649
"490","Pegohyperia sp.","Amphipod","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,0.5,2,23.86,0.25,0.05965,5.22e-06,0.1193,1.25e-06,2.09e-05,0.006182768,-52.8424,-40.1649
"491","Pelagonemertes sp.","Worm","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,1,1,15.49,1,0.1549,1.04e-05,0.1549,1.62e-06,1.04e-05,0.003091384,-52.8424,-40.1649
"492","Periphylla periphylla","Jelly","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,263,8,4.5,32.875,1.479375,0.002746736,11.835,0.000123603,8.36e-05,0.02473107,-52.8424,-40.1649
"493","Primno macropa","Amphipod","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,0.5,2,23.86,0.25,0.05965,5.22e-06,0.1193,1.25e-06,2.09e-05,0.006182768,-52.8424,-40.1649
"494","Sagitta sp.","Chaet","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,18,231,13,0.077922078,0.01012987,0.00018799,2.34,2.44e-05,0.002412533,0.714109661,-52.8424,-40.1649
"495","Salpa thompsoni","Jelly","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,200,195,4.71,1.025641026,0.048307692,0.002088773,9.42,9.84e-05,0.002036554,0.602819843,-52.8424,-40.1649
"496","Slosarczykovia circumantarctica","Squid","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,21,6,14.79,3.5,0.51765,0.000219321,3.1059,3.24e-05,6.27e-05,0.018548303,-52.8424,-40.1649
"497","Spongiobranchia sp.","Pteropod","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,1,4,33,0.25,0.0825,1.04e-05,0.33,3.45e-06,4.18e-05,0.012365535,-52.8424,-40.1649
"498","Themisto gaudichaudii","Amphipod","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,0.5,6,23.86,0.083333333,0.019883333,5.22e-06,0.1193,1.25e-06,6.27e-05,0.018548303,-52.8424,-40.1649
"499","Thysanoessa sp.","Euphausiid","JR177",295,"02/02/2008",2,"","","",703,407,296,3.83,95750,NA,10,78,25,0.128205128,0.032051282,0.000104439,2.5,2.61e-05,0.000814621,0.241127937,-52.8424,-40.1649
"500","Sibogita sp.","Jelly","JR177",305,"03/02/2008",1,"N","01:10","01:56",401,200,201,3.04,76000,NA,0.5,4,4.5,0.125,0.005625,6.58e-06,0.0225,2.96e-07,5.26e-05,0.010578947,-52.8192,-40.134
"501","Sagitta sp.","Chaet","JR177",305,"03/02/2008",1,"N","01:10","01:56",401,200,201,3.04,76000,NA,0.5,4,13,0.125,0.01625,6.58e-06,0.065,8.55e-07,5.26e-05,0.010578947,-52.8192,-40.134
"502","Themisto gaudichaudii","Amphipod","JR177",305,"03/02/2008",1,"N","01:10","01:56",401,200,201,3.04,76000,NA,1,14,23.86,0.071428571,0.017042857,1.32e-05,0.2386,3.14e-06,0.000184211,0.037026316,-52.8192,-40.134
"503","Diphyes sp. 1","Jelly","JR177",305,"03/02/2008",1,"N","01:10","01:56",401,200,201,3.04,76000,NA,4,7,4.56,0.571428571,0.026057143,5.26e-05,0.1824,2.4e-06,9.21e-05,0.018513158,-52.8192,-40.134
"504","Thysanoessa sp.","Euphausiid","JR177",305,"03/02/2008",1,"N","01:10","01:56",401,200,201,3.04,76000,NA,5,39,25,0.128205128,0.032051282,6.58e-05,1.25,1.64e-05,0.000513158,0.103144737,-52.8192,-40.134
"505","Paraphyllina ransoni","Jelly","JR177",305,"03/02/2008",1,"N","01:10","01:56",401,200,201,3.04,76000,NA,4,5,4.5,0.8,0.036,5.26e-05,0.18,2.37e-06,6.58e-05,0.013223684,-52.8192,-40.134
"506","Salpa thompsoni (colonial)","Jelly","JR177",305,"03/02/2008",1,"N","01:10","01:56",401,200,201,3.04,76000,NA,27,22,4.71,1.227272727,0.057804545,0.000355263,1.2717,1.67e-05,0.000289474,0.058184211,-52.8192,-40.134
"507","Eusiroides stenopleura","Amphipod","JR177",305,"03/02/2008",1,"N","01:10","01:56",401,200,201,3.04,76000,NA,0.5,2,23.86,0.25,0.05965,6.58e-06,0.1193,1.57e-06,2.63e-05,0.005289474,-52.8192,-40.134
"508","Decapod larvae Type 1","Deca","JR177",305,"03/02/2008",1,"N","01:10","01:56",401,200,201,3.04,76000,NA,0.5,1,13,0.5,0.065,6.58e-06,0.065,8.55e-07,1.32e-05,0.002644737,-52.8192,-40.134
"509","Atolla sp.","Jelly","JR177",305,"03/02/2008",1,"N","01:10","01:56",401,200,201,3.04,76000,NA,4,3,4.92,1.333333333,0.0656,5.26e-05,0.1968,2.59e-06,3.95e-05,0.007934211,-52.8192,-40.134
"510","Euphausia triacantha","Euphausiid","JR177",305,"03/02/2008",1,"N","01:10","01:56",401,200,201,3.04,76000,NA,80,303,25,0.264026403,0.066006601,0.001052632,20,0.000263158,0.003986842,0.801355263,-52.8192,-40.134
"511","Cyphocaris richardi","Amphipod","JR177",305,"03/02/2008",1,"N","01:10","01:56",401,200,201,3.04,76000,NA,8,24,23.86,0.333333333,0.079533333,0.000105263,1.9088,2.51e-05,0.000315789,0.063473684,-52.8192,-40.134
"512","Notolepis sp.","Fish","JR177",305,"03/02/2008",1,"N","01:10","01:56",401,200,201,3.04,76000,NA,1,2,19.2,0.5,0.096,1.32e-05,0.192,2.53e-06,2.63e-05,0.005289474,-52.8192,-40.134
"513","Eurythenes obesus","Amphipod","JR177",305,"03/02/2008",1,"N","01:10","01:56",401,200,201,3.04,76000,NA,0.5,1,23.86,0.5,0.1193,6.58e-06,0.1193,1.57e-06,1.32e-05,0.002644737,-52.8192,-40.134
"514","Hyperia macrocephala","Amphipod","JR177",305,"03/02/2008",1,"N","01:10","01:56",401,200,201,3.04,76000,NA,0.5,1,23.86,0.5,0.1193,6.58e-06,0.1193,1.57e-06,1.32e-05,0.002644737,-52.8192,-40.134
"515","Calycopsis borgrevichi","Jelly","JR177",305,"03/02/2008",1,"N","01:10","01:56",401,200,201,3.04,76000,NA,16,6,4.66,2.666666667,0.124266667,0.000210526,0.7456,9.81e-06,7.89e-05,0.015868421,-52.8192,-40.134
"516","Krill","Euphausiid","JR177",305,"03/02/2008",1,"N","01:10","01:56",401,200,201,3.04,76000,NA,53,35,25,1.514285714,0.378571429,0.000697368,13.25,0.000174342,0.000460526,0.092565789,-52.8192,-40.134
"517","PRM","Fish","JR177",305,"03/02/2008",1,"N","01:10","01:56",401,200,201,3.04,76000,NA,44,24,26.7,1.833333333,0.4895,0.000578947,11.748,0.000154579,0.000315789,0.063473684,-52.8192,-40.134
"518","Parandania boecki","Amphipod","JR177",305,"03/02/2008",1,"N","01:10","01:56",401,200,201,3.04,76000,NA,31,15,23.86,2.066666667,0.493106667,0.000407895,7.3966,9.73e-05,0.000197368,0.039671053,-52.8192,-40.134
"519","Acanthephyra","Deca","JR177",305,"03/02/2008",1,"N","01:10","01:56",401,200,201,3.04,76000,NA,6,1,13,6,0.78,7.89e-05,0.78,1.03e-05,1.32e-05,0.002644737,-52.8192,-40.134
"520","Krefftichthys anderssoni","Fish","JR177",305,"03/02/2008",1,"N","01:10","01:56",401,200,201,3.04,76000,NA,3,1,26.7,3,0.801,3.95e-05,0.801,1.05e-05,1.32e-05,0.002644737,-52.8192,-40.134
"521","Pasiphaea","Deca","JR177",305,"03/02/2008",1,"N","01:10","01:56",401,200,201,3.04,76000,NA,13,2,13,6.5,0.845,0.000171053,1.69,2.22e-05,2.63e-05,0.005289474,-52.8192,-40.134
"522","GYF","Fish","JR177",305,"03/02/2008",1,"N","01:10","01:56",401,200,201,3.04,76000,NA,6,2,32.46,3,0.9738,7.89e-05,1.9476,2.56e-05,2.63e-05,0.005289474,-52.8192,-40.134
"523","ELN","Fish","JR177",305,"03/02/2008",1,"N","01:10","01:56",401,200,201,3.04,76000,NA,57,7,30.9,8.142857143,2.516142857,0.00075,17.613,0.00023175,9.21e-05,0.018513158,-52.8192,-40.134
"524","Electrona carlsbergi","Fish","JR177",305,"03/02/2008",1,"N","01:10","01:56",401,200,201,3.04,76000,NA,9,1,30.9,9,2.781,0.000118421,2.781,3.66e-05,1.32e-05,0.002644737,-52.8192,-40.134
"525","GYR","Fish","JR177",305,"03/02/2008",1,"N","01:10","01:56",401,200,201,3.04,76000,NA,32,3,32.46,10.66666667,3.4624,0.000421053,10.3872,0.000136674,3.95e-05,0.007934211,-52.8192,-40.134
"526","BAX","Fish","JR177",305,"03/02/2008",1,"N","01:10","01:56",401,200,201,3.04,76000,NA,72,3,26.7,24,6.408,0.000947368,19.224,0.000252947,3.95e-05,0.007934211,-52.8192,-40.134
"527","GYN","Fish","JR177",305,"03/02/2008",1,"N","01:10","01:56",401,200,201,3.04,76000,NA,23,1,40.4,23,9.292,0.000302632,9.292,0.000122263,1.32e-05,0.002644737,-52.8192,-40.134
"528","Stygiomedusa gigantea","Jelly","JR177",305,"03/02/2008",1,"N","01:10","01:56",401,200,201,3.04,76000,NA,6485,1,4.5,6485,291.825,0.085328947,291.825,0.003839803,1.32e-05,0.002644737,-52.8192,-40.134
"529","Euphausia frigida","Euphausiid","JR177",305,"03/02/2008",2,"N","02:02","02:47",206,16,190,3.24,81000,NA,40,354,25,0.11299435,0.028248588,0.000493827,10,0.000123457,0.00437037,0.83037037,-52.8192,-40.134
"530","Thysanoessa sp.","Euphausiid","JR177",305,"03/02/2008",2,"N","02:02","02:47",206,16,190,3.24,81000,NA,51,434,25,0.117511521,0.02937788,0.00062963,12.75,0.000157407,0.005358025,1.018024691,-52.8192,-40.134
"531","Themisto gaudichaudii","Amphipod","JR177",305,"03/02/2008",2,"N","02:02","02:47",206,16,190,3.24,81000,NA,67,470,23.86,0.142553191,0.034013191,0.00082716,15.9862,0.00019736,0.005802469,1.102469136,-52.8192,-40.134
"532","Sagitta sp.","Chaet","JR177",305,"03/02/2008",2,"N","02:02","02:47",206,16,190,3.24,81000,NA,29,97,13,0.298969072,0.038865979,0.000358025,3.77,4.65e-05,0.001197531,0.227530864,-52.8192,-40.134
"533","Euphausia triacantha","Euphausiid","JR177",305,"03/02/2008",2,"N","02:02","02:47",206,16,190,3.24,81000,NA,794,3729,25,0.212925717,0.053231429,0.009802469,198.5,0.002450617,0.046037037,8.747037037,-52.8192,-40.134
"534","Salpa thompsoni","Jelly","JR177",305,"03/02/2008",2,"N","02:02","02:47",206,16,190,3.24,81000,NA,114,97,4.71,1.175257732,0.055354639,0.001407407,5.3694,6.63e-05,0.001197531,0.227530864,-52.8192,-40.134
"535","Tomopteris sp.","worm","JR177",305,"03/02/2008",2,"N","02:02","02:47",206,16,190,3.24,81000,NA,97,228,15.49,0.425438596,0.065900439,0.001197531,15.0253,0.000185498,0.002814815,0.534814815,-52.8192,-40.134
"536","Parandania boecki","Amphipod","JR177",305,"03/02/2008",2,"N","02:02","02:47",206,16,190,3.24,81000,NA,9,26,23.86,0.346153846,0.082592308,0.000111111,2.1474,2.65e-05,0.000320988,0.060987654,-52.8192,-40.134
"537","Calycopsis borgrevichi","Jelly","JR177",305,"03/02/2008",2,"N","02:02","02:47",206,16,190,3.24,81000,NA,2,1,4.66,2,0.0932,2.47e-05,0.0932,1.15e-06,1.23e-05,0.002345679,-52.8192,-40.134
"538","Notolepis sp.","Fish","JR177",305,"03/02/2008",2,"N","02:02","02:47",206,16,190,3.24,81000,NA,0.5,1,19.2,0.5,0.096,6.17e-06,0.096,1.19e-06,1.23e-05,0.002345679,-52.8192,-40.134
"539","Decapod crustacea","Deca","JR177",305,"03/02/2008",2,"N","02:02","02:47",206,16,190,3.24,81000,NA,3,4,13,0.75,0.0975,3.7e-05,0.39,4.81e-06,4.94e-05,0.009382716,-52.8192,-40.134
"540","Cyphocaris richardi","Amphipod","JR177",305,"03/02/2008",2,"N","02:02","02:47",206,16,190,3.24,81000,NA,0.5,1,23.86,0.5,0.1193,6.17e-06,0.1193,1.47e-06,1.23e-05,0.002345679,-52.8192,-40.134
"541","Eurythenes obesus","Amphipod","JR177",305,"03/02/2008",2,"N","02:02","02:47",206,16,190,3.24,81000,NA,1,2,23.86,0.5,0.1193,1.23e-05,0.2386,2.95e-06,2.47e-05,0.004691358,-52.8192,-40.134
"542","Champsocephalus gunnari","Fish","JR177",305,"03/02/2008",2,"N","02:02","02:47",206,16,190,3.24,81000,NA,1,2,26.7,0.5,0.1335,1.23e-05,0.267,3.3e-06,2.47e-05,0.004691358,-52.8192,-40.134
"543","Pasiphaeea sp.","Deca","JR177",305,"03/02/2008",2,"N","02:02","02:47",206,16,190,3.24,81000,NA,7,3,13,2.333333333,0.303333333,8.64e-05,0.91,1.12e-05,3.7e-05,0.007037037,-52.8192,-40.134
"544","Krill","Euphausiid","JR177",305,"03/02/2008",2,"N","02:02","02:47",206,16,190,3.24,81000,NA,502,371,25,1.35309973,0.338274933,0.006197531,125.5,0.001549383,0.004580247,0.870246914,-52.8192,-40.134
"545","PRM","Fish","JR177",305,"03/02/2008",2,"N","02:02","02:47",206,16,190,3.24,81000,NA,12,6,26.7,2,0.534,0.000148148,3.204,3.96e-05,7.41e-05,0.014074074,-52.8192,-40.134
"546","GYF","Fish","JR177",305,"03/02/2008",2,"N","02:02","02:47",206,16,190,3.24,81000,NA,19,11,32.46,1.727272727,0.560672727,0.000234568,6.1674,7.61e-05,0.000135802,0.025802469,-52.8192,-40.134
"547","Slosarczykovia circumantarctica","Squid","JR177",305,"03/02/2008",2,"N","02:02","02:47",206,16,190,3.24,81000,NA,36,8,14.79,4.5,0.66555,0.000444444,5.3244,6.57e-05,9.88e-05,0.018765432,-52.8192,-40.134
"548","Stomias gracilis","Fish","JR177",305,"03/02/2008",2,"N","02:02","02:47",206,16,190,3.24,81000,NA,4,1,26.7,4,1.068,4.94e-05,1.068,1.32e-05,1.23e-05,0.002345679,-52.8192,-40.134
"549","PRC","Fish","JR177",305,"03/02/2008",2,"N","02:02","02:47",206,16,190,3.24,81000,NA,19,4,26.7,4.75,1.26825,0.000234568,5.073,6.26e-05,4.94e-05,0.009382716,-52.8192,-40.134
"550","ELN","Fish","JR177",305,"03/02/2008",2,"N","02:02","02:47",206,16,190,3.24,81000,NA,189,33,30.9,5.727272727,1.769727273,0.002333333,58.401,0.000721,0.000407407,0.077407407,-52.8192,-40.134
"551","GYR","Fish","JR177",305,"03/02/2008",2,"N","02:02","02:47",206,16,190,3.24,81000,NA,212,37,32.46,5.72972973,1.85987027,0.002617284,68.8152,0.00084957,0.00045679,0.086790123,-52.8192,-40.134
"552","BAX","Fish","JR177",305,"03/02/2008",2,"N","02:02","02:47",206,16,190,3.24,81000,NA,54,5,26.7,10.8,2.8836,0.000666667,14.418,0.000178,6.17e-05,0.011728395,-52.8192,-40.134
"553","Euphausia frigida","Euphausiid","JR177",328,"05/02/2008",1,"N","00:05","00:50",405,204,201,3.09,77250,NA,7,98,25,0.071428571,0.017857143,9.06e-05,1.75,2.27e-05,0.001268608,0.254990291,-52.8225,-39.0802
"554","Sagitta sp.","Chaet","JR177",328,"05/02/2008",1,"N","00:05","00:50",405,204,201,3.09,77250,NA,2,14,13,0.142857143,0.018571429,2.59e-05,0.26,3.37e-06,0.00018123,0.036427184,-52.8225,-39.0802
"555","Paraphyllina ransoni","Jelly","JR177",328,"05/02/2008",1,"N","00:05","00:50",405,204,201,3.09,77250,NA,1,2,4.5,0.5,0.0225,1.29e-05,0.045,5.83e-07,2.59e-05,0.005203883,-52.8225,-39.0802
"556","Diphyes sp. 2","Jelly","JR177",328,"05/02/2008",1,"N","00:05","00:50",405,204,201,3.09,77250,NA,1,2,4.56,0.5,0.0228,1.29e-05,0.0456,5.9e-07,2.59e-05,0.005203883,-52.8225,-39.0802
"557","Diphyes sp. 1","Jelly","JR177",328,"05/02/2008",1,"N","00:05","00:50",405,204,201,3.09,77250,NA,10,15,4.56,0.666666667,0.0304,0.00012945,0.456,5.9e-06,0.000194175,0.039029126,-52.8225,-39.0802
"558","Themisto gaudichaudii","Amphipod","JR177",328,"05/02/2008",1,"N","00:05","00:50",405,204,201,3.09,77250,NA,3,23,23.86,0.130434783,0.031121739,3.88e-05,0.7158,9.27e-06,0.000297735,0.05984466,-52.8225,-39.0802
"559","Thysanoessa sp.","Euphausiid","JR177",328,"05/02/2008",1,"N","00:05","00:50",405,204,201,3.09,77250,NA,22,151,25,0.145695364,0.036423841,0.00028479,5.5,7.12e-05,0.001954693,0.392893204,-52.8225,-39.0802
"560","Notolepis sp.","Fish","JR177",328,"05/02/2008",1,"N","00:05","00:50",405,204,201,3.09,77250,NA,0.2,1,19.2,0.2,0.0384,2.59e-06,0.0384,4.97e-07,1.29e-05,0.002601942,-52.8225,-39.0802
