"","Cruise","Event","Year","Fish_Species_Code","Prey","Prey_Count","Mean_Prey_Mass__g_","Fish_Mass_g_","Lat","Lon","SST","location_group","fish_mass_log10","log_10_fish_class_bin","Statistical.Fish.ID.mass","Statistical_Fish_ID_mass","n_prey_items","ID_Pred_new"
"2352","JR177",301,2008,"GYF","Pleuromamma robusta",3,0.00167,3.47092192236343,-52.9021,-40.2233,3.56521501913667,14,0.540444844421022,0.525,"GYF_14_0.525g","GYF_14_0.525g",6,44
"2353","JR177",335,2008,"GYF","Metridia spp",6,0.000833,1.70488177099753,-52.695,-38.9971,4.18649862706661,15,0.231694267209048,0.225,"GYF_15_0.225g","GYF_15_0.225g",6,45
"2354","JR177",335,2008,"PRY","Ostracoda indet",1,0.002,4.06714120804617,-52.695,-38.9971,4.18649862706661,15,0.609289251040104,0.625,"PRY_15_0.625g","PRY_15_0.625g",8,164
"2355","JR177",335,2008,"PRY","Rhincalanus gigas",1,0.002,4.06714120804617,-52.695,-38.9971,4.18649862706661,15,0.609289251040104,0.625,"PRY_15_0.625g","PRY_15_0.625g",8,164
"2359","JR177",328,2008,"GYF","Metridia spp",2,0.001,2.01280454634129,-52.8225,-39.0802,4.14794764593244,15,0.303801604711471,0.325,"GYF_15_0.325g","GYF_15_0.325g",13,47
"2360","JR177",335,2008,"GYF","Pleuromamma robusta",2,0.0015,3.01824199966491,-52.695,-38.9971,4.18649862706661,15,0.47975405813858,0.475,"GYF_15_0.475g","GYF_15_0.475g",7,48
"2362","JR177",335,2008,"GYF","Pleuromamma robusta",1,0.002,3.96847414703817,-52.695,-38.9971,4.18649862706661,15,0.598623555402588,0.575,"GYF_15_0.575g","GYF_15_0.575g",14,49
"2364","JR177",301,2008,"GYF","Ostracoda indet",1,0.001,1.90622610161744,-52.9021,-40.2233,3.56521501913667,14,0.280174411969166,0.275,"GYF_14_0.275g","GYF_14_0.275g",7,41
"2366","JR177",335,2008,"GYF","Pleuromamma robusta",1,0.002,3.79749259357619,-52.695,-38.9971,4.18649862706661,15,0.579496935511222,0.575,"GYF_15_0.575g","GYF_15_0.575g",14,49
"2367","JR177",335,2008,"GYF","Scolercithricella spp",1,0.002,3.79749259357619,-52.695,-38.9971,4.18649862706661,15,0.579496935511222,0.575,"GYF_15_0.575g","GYF_15_0.575g",14,49
"2378","JR177",335,2008,"GYF","Paraeuchaeta spp",1,0.002,3.63167094814249,-52.695,-38.9971,4.18649862706661,15,0.560106491864511,0.575,"GYF_15_0.575g","GYF_15_0.575g",14,49
"2379","JR177",301,2008,"GYF","Ostracoda indet",2,0.001,1.80361283035491,-52.9021,-40.2233,3.56521501913667,14,0.25614331608481,0.275,"GYF_14_0.275g","GYF_14_0.275g",7,41
"2383","JR177",328,2008,"PRY","Rhincalanus gigas",1,0.002,3.56787382267943,-52.8225,-39.0802,4.14794764593244,15,0.552409487216693,0.575,"PRY_15_0.575g","PRY_15_0.575g",14,163
"2386","JR177",205,2008,"ELN","Calanoides acutus",2,0.0025,4.43626371118426,-58.0232,-42.8893,1.61234780699015,12,0.647017354634029,0.625,"ELN_12_0.625g","ELN_12_0.625g",6,19
"2390","JR177",301,2008,"GYF","Heterorhabdus spp",1,0.002,3.47092192236343,-52.9021,-40.2233,3.56521501913667,14,0.540444844421022,0.525,"GYF_14_0.525g","GYF_14_0.525g",6,44
"2391","JR177",305,2008,"PRY","Calanus propinquus",2,0.003,5.20090937104215,-52.8192,-40.134,3.68992585614324,14,0.716079285999553,0.725,"PRY_14_0.725g","PRY_14_0.725g",7,162
"2392","JR177",305,2008,"PRY","Paraeuchaeta spp",1,0.003,5.20090937104215,-52.8192,-40.134,3.68992585614324,14,0.716079285999553,0.725,"PRY_14_0.725g","PRY_14_0.725g",7,162
"2397","JR177",335,2008,"GYF","Rhincalanus gigas",1,0.001,1.70488177099753,-52.695,-38.9971,4.18649862706661,15,0.231694267209048,0.225,"GYF_15_0.225g","GYF_15_0.225g",6,45
"2398","JR177",301,2008,"PRM","Metridia spp",1,0.001,1.70457299502813,-52.9021,-40.2233,3.56521501913667,14,0.231615603780891,0.225,"PRM_14_0.225g","PRM_14_0.225g",15,146
"2399","JR177",305,2008,"PRM","Metridia spp",43,0.001,1.70457299502813,-52.8192,-40.134,3.68992585614324,14,0.231615603780891,0.225,"PRM_14_0.225g","PRM_14_0.225g",15,146
"2400","JR177",305,2008,"PRM","Ostracoda indet",2,0.001,1.70457299502813,-52.8192,-40.134,3.68992585614324,14,0.231615603780891,0.225,"PRM_14_0.225g","PRM_14_0.225g",15,146
"2403","JR177",335,2008,"GYF","Calanus propinquus",1,0.003,5.10764507930003,-52.695,-38.9971,4.18649862706661,15,0.70822071132888,0.725,"GYF_15_0.725g","GYF_15_0.725g",9,51
"2404","JR177",301,2008,"PRM","Metridia spp",12,0.00075,1.27453035021983,-52.9021,-40.2233,3.56521501913667,14,0.105350181724516,0.125,"PRM_14_0.125g","PRM_14_0.125g",37,144
"2405","JR177",305,2008,"PRM","Metridia spp",13,0.000846,1.43680517674727,-52.8192,-40.134,3.68992585614324,14,0.157397884070392,0.175,"PRM_14_0.175g","PRM_14_0.175g",7,145
"2409","JR177",300,2008,"ELN","Paraeuchaeta spp",8,0.00612,10.2483418584885,-52.836,-40.0312,3.7387310564518,14,1.01065360393207,1.025,"ELN_14_1.025g","ELN_14_1.025g",7,26
"2413","JR177",254,2008,"ELN","Rhincalanus gigas",4,0.0015,2.44326477179743,-55.1757,-41.1998,3.30549029633403,13,0.387970533162466,0.375,"ELN_13_0.375g","ELN_13_0.375g",9,22
"2414","JR177",328,2008,"PRY","Rhincalanus gigas",15,0.0024,3.89587307428169,-52.8225,-39.0802,4.14794764593244,15,0.590604799326443,0.575,"PRY_15_0.575g","PRY_15_0.575g",14,163
"2415","JR177",305,2008,"PRM","Metridia spp",3,0.001,1.61199285081831,-52.8192,-40.134,3.68992585614324,14,0.207363111379096,0.225,"PRM_14_0.225g","PRM_14_0.225g",15,146
"2416","JR177",301,2008,"PRM","Metridia spp",43,0.000791,1.27453035021983,-52.9021,-40.2233,3.56521501913667,14,0.105350181724516,0.125,"PRM_14_0.125g","PRM_14_0.125g",37,144
"2418","JR177",305,2008,"PRM","Metridia spp",7,0.000714,1.12470554788511,-52.8192,-40.134,3.68992585614324,14,0.051038837410214,0.075,"PRM_14_0.075g","PRM_14_0.075g",6,143
"2422","JR177",305,2008,"PRM","Metridia spp",96,0.000823,1.27453035021983,-52.8192,-40.134,3.68992585614324,14,0.105350181724516,0.125,"PRM_14_0.125g","PRM_14_0.125g",37,144
"2426","JR177",301,2008,"PRM","Metridia spp",2,0.001,1.52275607407016,-52.9021,-40.2233,3.56521501913667,14,0.182630340519473,0.175,"PRM_14_0.175g","PRM_14_0.175g",7,145
"2427","JR177",301,2008,"GYF","Paraeuchaeta spp",1,0.002,3.01824199966491,-52.9021,-40.2233,3.56521501913667,14,0.47975405813858,0.475,"GYF_14_0.475g","GYF_14_0.475g",10,43
"2428","JR177",301,2008,"GYF","Rhincalanus gigas",3,0.002,3.01824199966491,-52.9021,-40.2233,3.56521501913667,14,0.47975405813858,0.475,"GYF_14_0.475g","GYF_14_0.475g",10,43
"2429","JR177",328,2008,"GYF","Pleuromamma robusta",1,0.002,3.01824199966491,-52.8225,-39.0802,4.14794764593244,15,0.47975405813858,0.475,"GYF_15_0.475g","GYF_15_0.475g",7,48
"2430","JR177",335,2008,"GYF","Candacia spp",1,0.002,3.01824199966491,-52.695,-38.9971,4.18649862706661,15,0.47975405813858,0.475,"GYF_15_0.475g","GYF_15_0.475g",7,48
"2431","JR177",335,2008,"GYF","Chaetognatha indet",1,0.003,4.51325537867,-52.695,-38.9971,4.18649862706661,15,0.654489908394788,0.675,"GYF_15_0.675g","GYF_15_0.675g",16,50
"2432","JR177",335,2008,"GYF","Rhincalanus gigas",3,0.003,4.51325537867,-52.695,-38.9971,4.18649862706661,15,0.654489908394788,0.675,"GYF_15_0.675g","GYF_15_0.675g",16,50
"2433","JR177",305,2008,"PRM","Ostracoda indet",4,0.00075,1.12470554788511,-52.8192,-40.134,3.68992585614324,14,0.051038837410214,0.075,"PRM_14_0.075g","PRM_14_0.075g",6,143
"2435","JR177",301,2008,"GYF","Calanus simillimus",2,0.0015,2.23819046745863,-52.9021,-40.2233,3.56521501913667,14,0.349897041730543,0.325,"GYF_14_0.325g","GYF_14_0.325g",9,42
"2437","JR177",205,2008,"ELN","Rhincalanus gigas",1,0.003,4.43626371118426,-58.0232,-42.8893,1.61234780699015,12,0.647017354634029,0.625,"ELN_12_0.625g","ELN_12_0.625g",6,19
"2439","JR177",254,2008,"ELN","Calanoides acutus",3,0.00167,2.44326477179743,-55.1757,-41.1998,3.30549029633403,13,0.387970533162466,0.375,"ELN_13_0.375g","ELN_13_0.375g",9,22
"2442","JR177",305,2008,"GYF","Pleuromamma robusta",1,0.002,2.87691635127118,-52.8192,-40.134,3.68992585614324,14,0.458927234601666,0.475,"GYF_14_0.475g","GYF_14_0.475g",10,43
"2443","JR177",305,2008,"GYF","Pleuromamma robusta",2,0.002,2.87691635127118,-52.8192,-40.134,3.68992585614324,14,0.458927234601666,0.475,"GYF_14_0.475g","GYF_14_0.475g",10,43
"2453","JR177",305,2008,"PRY","Calanus propinquus",1,0.003,4.06714120804617,-52.8192,-40.134,3.68992585614324,14,0.609289251040104,0.625,"PRY_14_0.625g","PRY_14_0.625g",7,161
"2454","JR177",328,2008,"PRY","Rhincalanus gigas",1,0.003,4.06714120804617,-52.8225,-39.0802,4.14794764593244,15,0.609289251040104,0.625,"PRY_15_0.625g","PRY_15_0.625g",8,164
"2455","JR177",301,2008,"PRM","Ostracoda indet",1,0.001,1.35408252786778,-52.9021,-40.2233,3.56521501913667,14,0.131645134293982,0.125,"PRM_14_0.125g","PRM_14_0.125g",37,144
"2456","JR177",305,2008,"PRM","Metridia spp",2,0.001,1.35408252786778,-52.8192,-40.134,3.68992585614324,14,0.131645134293982,0.125,"PRM_14_0.125g","PRM_14_0.125g",37,144
"2457","JR177",305,2008,"PRM","Calanus simillimus",2,0.001,1.35408252786778,-52.8192,-40.134,3.68992585614324,14,0.131645134293982,0.125,"PRM_14_0.125g","PRM_14_0.125g",37,144
"2458","JR177",328,2008,"KRA","Calanoides acutus",13,0.000462,0.618831787137829,-52.8225,-39.0802,4.14794764593244,15,-0.208427386271971,-0.225,"KRA_15_-0.225g","KRA_15_-0.225g",12,111
"2466","JR177",254,2008,"GYR","Crustacea indet",1,0.004,5.12751711676962,-55.1757,-41.1998,3.30549029633403,13,0.709907118812454,0.725,"GYR_13_0.725g","GYR_13_0.725g",6,74
"2467","JR177",199,2008,"ELC","Crustacea indet",1,0.005,6.39984528434173,-58.0169,-43.0228,1.64640646353364,12,0.806169475082508,0.825,"ELC_12_0.825g","ELC_12_0.825g",8,7
"2469","JR177",305,2008,"PRM","Ostracoda indet",1,0.001,1.27453035021983,-52.8192,-40.134,3.68992585614324,14,0.105350181724516,0.125,"PRM_14_0.125g","PRM_14_0.125g",37,144
"2473","JR177",335,2008,"GYF","Pleuromamma robusta",2,0.0015,1.90622610161744,-52.695,-38.9971,4.18649862706661,15,0.280174411969166,0.275,"GYF_15_0.275g","GYF_15_0.275g",6,46
"2475","JR177",328,2008,"PRY","Rhincalanus gigas",1,0.003,3.72947390087781,-52.8225,-39.0802,4.14794764593244,15,0.571647572275075,0.575,"PRY_15_0.575g","PRY_15_0.575g",14,163
"2477","JR177",199,2008,"ELC","Themisto gaudichaudii",1,0.005,6.1648293805574,-58.0169,-43.0228,1.64640646353364,12,0.789921061449543,0.775,"ELC_12_0.775g","ELC_12_0.775g",13,6
"2481","JR177",254,2008,"ELN","Calanus propinquus",1,0.002,2.44326477179743,-55.1757,-41.1998,3.30549029633403,13,0.387970533162466,0.375,"ELN_13_0.375g","ELN_13_0.375g",9,22
"2486","JR177",305,2008,"PRY","Rhincalanus gigas",9,0.00444,5.20090937104215,-52.8192,-40.134,3.68992585614324,14,0.716079285999553,0.725,"PRY_14_0.725g","PRY_14_0.725g",7,162
"2490","JR177",254,2008,"ELN","Paraeuchaeta spp",1,0.002,2.31254705359589,-55.1757,-41.1998,3.30549029633403,13,0.364090578128541,0.375,"ELN_13_0.375g","ELN_13_0.375g",9,22
"2492","JR177",305,2008,"GYF","Metridia spp",6,0.00167,1.90622610161744,-52.8192,-40.134,3.68992585614324,14,0.280174411969166,0.275,"GYF_14_0.275g","GYF_14_0.275g",7,41
"2493","JR177",305,2008,"PRM","Calanus propinquus",2,0.001,1.12470554788511,-52.8192,-40.134,3.68992585614324,14,0.051038837410214,0.075,"PRM_14_0.075g","PRM_14_0.075g",6,143
"2497","JR177",301,2008,"GYF","Pleuromamma robusta",1,0.002,2.23819046745863,-52.9021,-40.2233,3.56521501913667,14,0.349897041730543,0.325,"GYF_14_0.325g","GYF_14_0.325g",9,42
"2498","JR177",328,2008,"GYF","Heterorhabdus spp",1,0.002,2.23819046745863,-52.8225,-39.0802,4.14794764593244,15,0.349897041730543,0.325,"GYF_15_0.325g","GYF_15_0.325g",13,47
"2499","JR177",328,2008,"GYF","Calanus simillimus",1,0.002,2.23819046745863,-52.8225,-39.0802,4.14794764593244,15,0.349897041730543,0.325,"GYF_15_0.325g","GYF_15_0.325g",13,47
"2500","JR177",335,2008,"GYF","Chaetognatha indet",2,0.002,2.23819046745863,-52.695,-38.9971,4.18649862706661,15,0.349897041730543,0.325,"GYF_15_0.325g","GYF_15_0.325g",13,47
"2502","JR177",300,2008,"ELN","Themisto gaudichaudii",1,0.004,4.43626371118426,-52.836,-40.0312,3.7387310564518,14,0.647017354634029,0.625,"ELN_14_0.625g","ELN_14_0.625g",7,24
"2510","JR177",305,2008,"PRM","Pleuromamma robusta",2,0.0015,1.61199285081831,-52.8192,-40.134,3.68992585614324,14,0.207363111379096,0.225,"PRM_14_0.225g","PRM_14_0.225g",15,146
"2514","JR177",199,2008,"ELN","Euphausiid indet",1,0.004,4.23784792548975,-58.0169,-43.0228,1.64640646353364,12,0.62714536806481,0.625,"ELN_12_0.625g","ELN_12_0.625g",6,19
"2519","JR177",328,2008,"KRA","Calanoides acutus",7,0.000429,0.450270421398472,-52.8225,-39.0802,4.14794764593244,15,-0.346526581230144,-0.325,"KRA_15_-0.325g","KRA_15_-0.325g",16,112
"2525","JR177",305,2008,"GYF","Rhincalanus gigas",1,0.002,2.01280454634129,-52.8192,-40.134,3.68992585614324,14,0.303801604711471,0.325,"GYF_14_0.325g","GYF_14_0.325g",9,42
"2526","JR177",328,2008,"GYF","Pleuromamma robusta",3,0.002,2.01280454634129,-52.8225,-39.0802,4.14794764593244,15,0.303801604711471,0.325,"GYF_15_0.325g","GYF_15_0.325g",13,47
"2533","JR177",305,2008,"PRY","Rhincalanus gigas",7,0.00314,3.11116935292689,-52.8192,-40.134,3.68992585614324,14,0.492923652072968,0.475,"PRY_14_0.475g","PRY_14_0.475g",6,160
"2536","JR177",305,2008,"GYF","Rhincalanus gigas",1,0.003,2.87691635127118,-52.8192,-40.134,3.68992585614324,14,0.458927234601666,0.475,"GYF_14_0.475g","GYF_14_0.475g",10,43
"2538","JR177",335,2008,"GYF","Calanus simillimus",1,0.002,1.90622610161744,-52.695,-38.9971,4.18649862706661,15,0.280174411969166,0.275,"GYF_15_0.275g","GYF_15_0.275g",6,46
"2548","JR177",328,2008,"PRY","Thysanoessa spp",4,0.0045,4.06714120804617,-52.8225,-39.0802,4.14794764593244,15,0.609289251040104,0.625,"PRY_15_0.625g","PRY_15_0.625g",8,164
"2556","JR177",254,2008,"GYN","Thysanoessa spp",1,0.027,23.6992571173369,-55.1757,-41.1998,3.30549029633403,13,1.37473473272327,1.375,"GYN_13_1.375g","GYN_13_1.375g",6,61
"2559","JR177",305,2008,"PRM","Paraeuchaeta spp",2,0.0015,1.27453035021983,-52.8192,-40.134,3.68992585614324,14,0.105350181724516,0.125,"PRM_14_0.125g","PRM_14_0.125g",37,144
"2560","JR177",305,2008,"PRM","Rhincalanus gigas",2,0.0015,1.27453035021983,-52.8192,-40.134,3.68992585614324,14,0.105350181724516,0.125,"PRM_14_0.125g","PRM_14_0.125g",37,144
"2562","JR177",165,2008,"ELN","Euphausiid indet",1,0.006,5.07011977641667,-59.6582,-43.9617,1.05239419564605,11,0.705018219219406,0.725,"ELN_11_0.725g","ELN_11_0.725g",9,18
"2564","JR177",335,2008,"GYN","Thysanoessa spp",2,0.0175,14.4139542585899,-52.695,-38.9971,4.18649862706661,15,1.15878313953045,1.175,"GYN_15_1.175g","GYN_15_1.175g",7,62
"2565","JR177",335,2008,"GYF","Themisto gaudichaudii",1,0.006,4.90385533094789,-52.695,-38.9971,4.18649862706661,15,0.690537649540989,0.675,"GYF_15_0.675g","GYF_15_0.675g",16,50
"2568","JR177",305,2008,"PRM","Calanoides acutus",3,0.00167,1.35408252786778,-52.8192,-40.134,3.68992585614324,14,0.131645134293982,0.125,"PRM_14_0.125g","PRM_14_0.125g",37,144
"2569","JR177",305,2008,"PRM","Metridia spp",7,0.00157,1.27453035021983,-52.8192,-40.134,3.68992585614324,14,0.105350181724516,0.125,"PRM_14_0.125g","PRM_14_0.125g",37,144
"2570","JR177",305,2008,"PRM","Paraeuchaeta spp",7,0.00157,1.27453035021983,-52.8192,-40.134,3.68992585614324,14,0.105350181724516,0.125,"PRM_14_0.125g","PRM_14_0.125g",37,144
"2571","JR177",305,2008,"PRM","Calanus propinquus",1,0.002,1.61199285081831,-52.8192,-40.134,3.68992585614324,14,0.207363111379096,0.225,"PRM_14_0.225g","PRM_14_0.225g",15,146
"2572","JR177",305,2008,"PRM","Pleuromamma robusta",1,0.002,1.61199285081831,-52.8192,-40.134,3.68992585614324,14,0.207363111379096,0.225,"PRM_14_0.225g","PRM_14_0.225g",15,146
"2573","JR177",328,2008,"GYF","Rhincalanus gigas",2,0.0025,2.01280454634129,-52.8225,-39.0802,4.14794764593244,15,0.303801604711471,0.325,"GYF_15_0.325g","GYF_15_0.325g",13,47
"2575","JR177",328,2008,"KRA","Calanoides acutus",6,0.000833,0.666711526146619,-52.8225,-39.0802,4.14794764593244,15,-0.176062036701938,-0.175,"KRA_15_-0.175g","KRA_15_-0.175g",6,110
"2576","JR177",305,2008,"PRY","Rhincalanus gigas",21,0.0051,4.06714120804617,-52.8192,-40.134,3.68992585614324,14,0.609289251040104,0.625,"PRY_14_0.625g","PRY_14_0.625g",7,161
"2577","JR177",301,2008,"GYF","Rhincalanus gigas",3,0.00267,2.12343145994585,-52.9021,-40.2233,3.56521501913667,14,0.327038247409248,0.325,"GYF_14_0.325g","GYF_14_0.325g",9,42
"2584","JR177",335,2008,"GYF","Chaetognatha indet",1,0.004,3.01824199966491,-52.695,-38.9971,4.18649862706661,15,0.47975405813858,0.475,"GYF_15_0.475g","GYF_15_0.475g",7,48
"2587","JR177",335,2008,"GYF","Rhincalanus gigas",1,0.003,2.23819046745863,-52.695,-38.9971,4.18649862706661,15,0.349897041730543,0.325,"GYF_15_0.325g","GYF_15_0.325g",13,47
"2588","JR177",301,2008,"GYF","Rhincalanus gigas",6,0.00467,3.47092192236343,-52.9021,-40.2233,3.56521501913667,14,0.540444844421022,0.525,"GYF_14_0.525g","GYF_14_0.525g",6,44
"2589","JR177",165,2008,"ELN","Rhincalanus gigas",1,0.006,4.43626371118426,-59.6582,-43.9617,1.05239419564605,11,0.647017354634029,0.625,"ELN_11_0.625g","ELN_11_0.625g",7,17
"2593","JR177",199,2008,"ELC","Crustacea indet",1,0.009,6.39984528434173,-58.0169,-43.0228,1.64640646353364,12,0.806169475082508,0.825,"ELC_12_0.825g","ELC_12_0.825g",8,7
"2600","JR177",305,2008,"PRM","Crustacea indet",5,0.0022,1.52275607407016,-52.8192,-40.134,3.68992585614324,14,0.182630340519473,0.175,"PRM_14_0.175g","PRM_14_0.175g",7,145
"2605","JR177",301,2008,"PRM","Calanus propinquus",1,0.002,1.35408252786778,-52.9021,-40.2233,3.56521501913667,14,0.131645134293982,0.125,"PRM_14_0.125g","PRM_14_0.125g",37,144
"2606","JR177",305,2008,"PRM","Rhincalanus gigas",2,0.002,1.35408252786778,-52.8192,-40.134,3.68992585614324,14,0.131645134293982,0.125,"PRM_14_0.125g","PRM_14_0.125g",37,144
"2612","JR177",254,2008,"ELC","Themisto gaudichaudii",1,0.009,5.93554011168211,-55.1757,-41.1998,3.30549029633403,13,0.773460244242665,0.775,"ELC_13_0.775g","ELC_13_0.775g",6,8
"2616","JR177",305,2008,"PRM","Rhincalanus gigas",2,0.0025,1.61199285081831,-52.8192,-40.134,3.68992585614324,14,0.207363111379096,0.225,"PRM_14_0.225g","PRM_14_0.225g",15,146
"2617","JR177",335,2008,"GYF","Rhincalanus gigas",3,0.00567,3.63167094814249,-52.695,-38.9971,4.18649862706661,15,0.560106491864511,0.575,"GYF_15_0.575g","GYF_15_0.575g",14,49
"2620","JR177",301,2008,"PRM","Calanus propinquus",1,0.002,1.27453035021983,-52.9021,-40.2233,3.56521501913667,14,0.105350181724516,0.125,"PRM_14_0.125g","PRM_14_0.125g",37,144
"2621","JR177",301,2008,"PRM","Paraeuchaeta spp",1,0.002,1.27453035021983,-52.9021,-40.2233,3.56521501913667,14,0.105350181724516,0.125,"PRM_14_0.125g","PRM_14_0.125g",37,144
"2622","JR177",301,2008,"PRM","Rhincalanus gigas",1,0.002,1.27453035021983,-52.9021,-40.2233,3.56521501913667,14,0.105350181724516,0.125,"PRM_14_0.125g","PRM_14_0.125g",37,144
"2623","JR177",305,2008,"PRM","Paraeuchaeta spp",1,0.002,1.27453035021983,-52.8192,-40.134,3.68992585614324,14,0.105350181724516,0.125,"PRM_14_0.125g","PRM_14_0.125g",37,144
"2625","JR177",335,2008,"GYF","Chaetognatha indet",1,0.003,1.90622610161744,-52.695,-38.9971,4.18649862706661,15,0.280174411969166,0.275,"GYF_15_0.275g","GYF_15_0.275g",6,46
"2629","JR177",328,2008,"KRA","Calanoides acutus",42,0.000714,0.450270421398472,-52.8225,-39.0802,4.14794764593244,15,-0.346526581230144,-0.325,"KRA_15_-0.325g","KRA_15_-0.325g",16,112
"2633","JR177",328,2008,"KRA","Calanoides acutus",15,0.001,0.618831787137829,-52.8225,-39.0802,4.14794764593244,15,-0.208427386271971,-0.225,"KRA_15_-0.225g","KRA_15_-0.225g",12,111
"2634","JR177",328,2008,"KRA","Metridia spp",1,0.001,0.618831787137829,-52.8225,-39.0802,4.14794764593244,15,-0.208427386271971,-0.225,"KRA_15_-0.225g","KRA_15_-0.225g",12,111
"2635","JR177",334,2008,"KRA","Calanoides acutus",1,0.001,0.618831787137829,-52.6276,-39.1165,4.16711326986551,15,-0.208427386271971,-0.225,"KRA_15_-0.225g","KRA_15_-0.225g",12,111
"2648","JR177",334,2008,"KRA","Rhincalanus gigas",3,0.001,0.573307735657736,-52.6276,-39.1165,4.16711326986551,15,-0.241612198237878,-0.225,"KRA_15_-0.225g","KRA_15_-0.225g",12,111
"2653","JR177",328,2008,"GYF","Rhincalanus gigas",1,0.003,1.70488177099753,-52.8225,-39.0802,4.14794764593244,15,0.231694267209048,0.225,"GYF_15_0.225g","GYF_15_0.225g",6,45
"2654","JR177",305,2008,"PRM","Paraeuchaeta spp",1,0.003,1.70457299502813,-52.8192,-40.134,3.68992585614324,14,0.231615603780891,0.225,"PRM_14_0.225g","PRM_14_0.225g",15,146
"2658","JR177",301,2008,"PRM","Rhincalanus gigas",3,0.00233,1.27453035021983,-52.9021,-40.2233,3.56521501913667,14,0.105350181724516,0.125,"PRM_14_0.125g","PRM_14_0.125g",37,144
"2663","JR177",328,2008,"PRY","Rhincalanus gigas",6,0.007,3.72947390087781,-52.8225,-39.0802,4.14794764593244,15,0.571647572275075,0.575,"PRY_15_0.575g","PRY_15_0.575g",14,163
"2665","JR177",199,2008,"ELC","Decapodiformes",1,0.013,6.88732432596426,-58.0169,-43.0228,1.64640646353364,12,0.838050534511407,0.825,"ELC_12_0.825g","ELC_12_0.825g",8,7
"2669","JR177",199,2008,"ELC","Euphausiid indet",1,0.012,6.1648293805574,-58.0169,-43.0228,1.64640646353364,12,0.789921061449543,0.775,"ELC_12_0.775g","ELC_12_0.775g",13,6
"2672","JR177",328,2008,"GYF","Chaetognatha indet",1,0.01,5.10764507930003,-52.8225,-39.0802,4.14794764593244,15,0.70822071132888,0.725,"GYF_15_0.725g","GYF_15_0.725g",9,51
"2674","JR177",305,2008,"PRM","Calanus propinquus",2,0.0025,1.27453035021983,-52.8192,-40.134,3.68992585614324,14,0.105350181724516,0.125,"PRM_14_0.125g","PRM_14_0.125g",37,144
"2679","JR177",158,2008,"ELN","Euphausiid indet",1,0.009,4.43626371118426,-59.6706,-43.9696,1.05239419564605,11,0.647017354634029,0.625,"ELN_11_0.625g","ELN_11_0.625g",7,17
"2691","JR177",329,2008,"ELN","Themisto gaudichaudii",1,0.021,9.89220701232485,-52.7327,-38.9599,4.20815456137061,15,0.995293196181946,0.975,"ELN_15_0.975g","ELN_15_0.975g",9,27
"2696","JR177",334,2008,"KRA","Calanoides acutus",54,0.00124,0.573307735657736,-52.6276,-39.1165,4.16711326986551,15,-0.241612198237878,-0.225,"KRA_15_-0.225g","KRA_15_-0.225g",12,111
